HostingPackageName,AssemblyName,Type,DiagnosticID
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1634
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1635
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1636
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1637
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1638
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1640
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1641
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,CS1591
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1600
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1623
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1624
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,CS1591
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1600
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1609
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1610
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1615
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1616
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1617
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1626
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1629
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1642
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1643
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1649
StyleCop.Analyzers.1.1.118,StyleCop.Analyzers.CodeFixes,CODEFIX_PROVIDER,SA1651
